id,raw_id,source,team,team_code,category,updated_at,content,status,evidence_type,parse_status,policy_type,policy_name,policy_subtype,open_date,open_ampm,open_time,game_date_mmdd,opponent_name_raw,away_team_name_raw,home_team_name_raw,away_team_code,home_team_code,max_tickets,booking_channel_and_condition
ticket_policy_1e8c6b87003b446d,ticket_policy_9bff6740154d7c08,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,"[일반] KIA 일반예매 9월 24일 목요일 오전 11시 (10/1 KT전) KT vs KIA (10/1) 오픈: 9월 24일 목요일 오전 최대 8매 예매처: 티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만",CONFIRMED,THIRD_PARTY_API,OK,일반,KIA 일반예매,,9월 24일 목요일,오전,11시,10/1,KT,KT,KIA,KT,KIA,8,"티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만"
ticket_policy_9618819a05590a0f,ticket_policy_b09bb4dec195acd1,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 24일 목요일 오전 11시 (10/1 LG전) LG vs SSG (10/1) 오픈: 9월 24일 목요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 랜디 선예매,,9월 24일 목요일,오전,11시,10/1,LG,LG,SSG,LG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_f5f16e8011ca5920,ticket_policy_b09bb4dec195acd1,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 24일 목요일 오전 11시 (10/1 LG전) LG vs SSG (10/1) 오픈: 9월 24일 목요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 베티 선예매,,9월 24일 목요일,오전,11시,10/1,LG,LG,SSG,LG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_a9861765d70bfcc9,ticket_policy_13f6f710b9a773e3,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,[일반] 두산 일반예매 9월 24일 목요일 오전 11시 (10/1 NC전) NC vs 두산 (10/1) 오픈: 9월 24일 목요일 오전 예매처: 놀티켓 / 구단 홈페이지,CONFIRMED,THIRD_PARTY_API,OK,일반,두산 일반예매,,9월 24일 목요일,오전,11시,10/1,NC,NC,두산,NC,DOOSAN,,놀티켓 / 구단 홈페이지
ticket_policy_646a748d8a58089f,ticket_policy_9de2bff388954838,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,[선예매] LG 선선예매 (장기회원) 9월 24일 목요일 오후 2시 (10/3 KIA전) KIA vs LG (10/3) 오픈: 9월 24일 목요일 오후 최대 4매 예매처: 구단 홈페이지 1루 오렌지 불가,CONFIRMED,THIRD_PARTY_API,OK,선예매,LG 선선예매,장기회원,9월 24일 목요일,오후,2시,10/3,KIA,KIA,LG,KIA,LG,4,구단 홈페이지 1루 오렌지 불가
ticket_policy_14a5024f48cad966,ticket_policy_4158bff4b249c3b1,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 25일 금요일 오전 11시 (9/30 LG전) LG vs SSG (9/30) 오픈: 9월 25일 금요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능,CONFIRMED,THIRD_PARTY_API,OK,일반,SSG 일반예매,프렌즈,9월 25일 금요일,오전,11시,9/30,LG,LG,SSG,LG,SSG,6,쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_4b6c4f2fd7d402bf,ticket_policy_4158bff4b249c3b1,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 25일 금요일 오전 11시 (10/1 LG전) LG vs SSG (10/1) 오픈: 9월 25일 금요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 푸리 선예매,,9월 25일 금요일,오전,11시,10/1,LG,LG,SSG,LG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_9874be9f19ce2639,ticket_policy_37b8cea39ce2e49c,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,"[선예매] LG 선예매 9월 25일 금요일 오후 2시 (10/3 KIA전) KIA vs LG (10/3) 오픈: 9월 25일 금요일 오후 최대 4매 예매처: 구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330",CONFIRMED,THIRD_PARTY_API,OK,선예매,LG 선예매,,9월 25일 금요일,오후,2시,10/3,KIA,KIA,LG,KIA,LG,4,"구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330"
ticket_policy_fe9741e68958e971,ticket_policy_37b8cea39ce2e49c,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,[선예매] LG 선선예매 (장기회원) 9월 25일 금요일 오후 2시 (10/4 KIA전) KIA vs LG (10/4) 오픈: 9월 25일 금요일 오후 최대 4매 예매처: 구단 홈페이지 1루 오렌지 불가,CONFIRMED,THIRD_PARTY_API,OK,선예매,LG 선선예매,장기회원,9월 25일 금요일,오후,2시,10/4,KIA,KIA,LG,KIA,LG,4,구단 홈페이지 1루 오렌지 불가
ticket_policy_bc22bdd98c8185e9,ticket_policy_a7f6d62d888d5445,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십플러스 9월 25일 금요일 오후 5시 (10/3 SSG전) SSG vs NC (10/3) 오픈: 9월 25일 금요일 오후 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,선예매,NC 민트멤버십플러스,,9월 25일 금요일,오후,5시,10/3,SSG,SSG,NC,SSG,NC,4,구단 홈페이지 / 앱
ticket_policy_6c4508eaa9693ae2,ticket_policy_e8e13d51820e489f,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 26일 토요일 오전 11시 (10/1 LG전) LG vs SSG (10/1) 오픈: 9월 26일 토요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능,CONFIRMED,THIRD_PARTY_API,OK,일반,SSG 일반예매,프렌즈,9월 26일 토요일,오전,11시,10/1,LG,LG,SSG,LG,SSG,6,쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_3afae08c3183785e,ticket_policy_afd153d20d20a5a8,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,[일반] LG 일반예매 9월 26일 토요일 오전 11시 (10/3 KIA전) KIA vs LG (10/3) 오픈: 9월 26일 토요일 오전 예매처: 티켓링크 / 구단 홈페이지,CONFIRMED,THIRD_PARTY_API,OK,일반,LG 일반예매,,9월 26일 토요일,오전,11시,10/3,KIA,KIA,LG,KIA,LG,,티켓링크 / 구단 홈페이지
ticket_policy_d7f8c271f22e5213,ticket_policy_036e830107998b4c,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[일반] NC 일반예매 9월 26일 토요일 오전 11시 (10/3 SSG전) SSG vs NC (10/3) 오픈: 9월 26일 토요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,일반,NC 일반예매,,9월 26일 토요일,오전,11시,10/3,SSG,SSG,NC,SSG,NC,4,구단 홈페이지 / 앱
ticket_policy_f22934bce5cb0145,ticket_policy_036e830107998b4c,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십 9월 26일 토요일 오전 11시 (10/3 SSG전) SSG vs NC (10/3) 오픈: 9월 26일 토요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,선예매,NC 민트멤버십,,9월 26일 토요일,오전,11시,10/3,SSG,SSG,NC,SSG,NC,4,구단 홈페이지 / 앱
ticket_policy_0d84ad1975603b11,ticket_policy_aab77b30e89bb65f,https://yagu.today/calendar/2026/9,한화,HANWHA,ticket_policy,2026-09-05 03:01:02,[일반] 한화 일반예매 9월 26일 토요일 오전 11시 (10/3 키움전) 키움 vs 한화 (10/3) 오픈: 9월 26일 토요일 오전 최대 4매 예매처: 한화이글스 홈페이지 / 티켓링크 앱,CONFIRMED,THIRD_PARTY_API,OK,일반,한화 일반예매,,9월 26일 토요일,오전,11시,10/3,키움,키움,한화,KIWOOM,HANWHA,4,한화이글스 홈페이지 / 티켓링크 앱
ticket_policy_c8c3db3e30d4f81d,ticket_policy_f78849f45ae985cf,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 26일 토요일 오후 1시 (10/3 롯데전) 롯데 vs KT (10/3) 오픈: 9월 26일 토요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 시즌권 선예매,,9월 26일 토요일,오후,1시,10/3,롯데,롯데,KT,LOTTE,KT,2,티켓링크 / WIZ APP
ticket_policy_646c2cdef2bad6f0,ticket_policy_c1293f3b23b83d13,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 26일 토요일 오후 2시 (10/3 롯데전) 롯데 vs KT (10/3) 오픈: 9월 26일 토요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만",CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 매직회원,,9월 26일 토요일,오후,2시,10/3,롯데,롯데,KT,LOTTE,KT,,"티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_818f704c80dc605b,ticket_policy_c1293f3b23b83d13,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 26일 토요일 오후 2시 (10/3 롯데전) 롯데 vs KT (10/3) 오픈: 9월 26일 토요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 빅또리,,9월 26일 토요일,오후,2시,10/3,롯데,롯데,KT,LOTTE,KT,,티켓링크 / WIZ APP 시즌 10매
ticket_policy_d0b0e62673ea618a,ticket_policy_a8a2dd7bec687a3c,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,"[선예매] LG 선예매 9월 26일 토요일 오후 2시 (10/4 KIA전) KIA vs LG (10/4) 오픈: 9월 26일 토요일 오후 최대 4매 예매처: 구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330",CONFIRMED,THIRD_PARTY_API,OK,선예매,LG 선예매,,9월 26일 토요일,오후,2시,10/4,KIA,KIA,LG,KIA,LG,4,"구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330"
ticket_policy_4c55d89b343737b9,ticket_policy_a8a2dd7bec687a3c,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,[선예매] LG 선선예매 (장기회원) 9월 26일 토요일 오후 2시 (10/5 KIA전) KIA vs LG (10/5) 오픈: 9월 26일 토요일 오후 최대 4매 예매처: 구단 홈페이지 1루 오렌지 불가,CONFIRMED,THIRD_PARTY_API,OK,선예매,LG 선선예매,장기회원,9월 26일 토요일,오후,2시,10/5,KIA,KIA,LG,KIA,LG,4,구단 홈페이지 1루 오렌지 불가
ticket_policy_303d0a6741260d57,ticket_policy_3a590c605252bc31,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 26일 토요일 오후 4시 (10/3 롯데전) 롯데 vs KT (10/3) 오픈: 9월 26일 토요일 오후 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,일반,KT 일반예매,,9월 26일 토요일,오후,4시,10/3,롯데,롯데,KT,LOTTE,KT,,티켓링크 / WIZ APP
ticket_policy_f5c67175358e896e,ticket_policy_a2b4f2579ce96ebb,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십플러스 9월 26일 토요일 오후 5시 (10/4 SSG전) SSG vs NC (10/4) 오픈: 9월 26일 토요일 오후 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,선예매,NC 민트멤버십플러스,,9월 26일 토요일,오후,5시,10/4,SSG,SSG,NC,SSG,NC,4,구단 홈페이지 / 앱
ticket_policy_9478495472ddbfef,ticket_policy_3f7d1130852d5d4d,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,[일반] LG 일반예매 9월 27일 일요일 오전 11시 (10/4 KIA전) KIA vs LG (10/4) 오픈: 9월 27일 일요일 오전 예매처: 티켓링크 / 구단 홈페이지,CONFIRMED,THIRD_PARTY_API,OK,일반,LG 일반예매,,9월 27일 일요일,오전,11시,10/4,KIA,KIA,LG,KIA,LG,,티켓링크 / 구단 홈페이지
ticket_policy_5340c1cb969c0559,ticket_policy_d8e6c8995f3aee15,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[일반] NC 일반예매 9월 27일 일요일 오전 11시 (10/4 SSG전) SSG vs NC (10/4) 오픈: 9월 27일 일요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,일반,NC 일반예매,,9월 27일 일요일,오전,11시,10/4,SSG,SSG,NC,SSG,NC,4,구단 홈페이지 / 앱
ticket_policy_268f6469a5f592c3,ticket_policy_d8e6c8995f3aee15,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십 9월 27일 일요일 오전 11시 (10/4 SSG전) SSG vs NC (10/4) 오픈: 9월 27일 일요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,선예매,NC 민트멤버십,,9월 27일 일요일,오전,11시,10/4,SSG,SSG,NC,SSG,NC,4,구단 홈페이지 / 앱
ticket_policy_2bc63451558a6c78,ticket_policy_24efa7770c1cd9b2,https://yagu.today/calendar/2026/9,한화,HANWHA,ticket_policy,2026-09-05 03:01:02,[일반] 한화 일반예매 9월 27일 일요일 오전 11시 (10/4 키움전) 키움 vs 한화 (10/4) 오픈: 9월 27일 일요일 오전 최대 4매 예매처: 한화이글스 홈페이지 / 티켓링크 앱,CONFIRMED,THIRD_PARTY_API,OK,일반,한화 일반예매,,9월 27일 일요일,오전,11시,10/4,키움,키움,한화,KIWOOM,HANWHA,4,한화이글스 홈페이지 / 티켓링크 앱
ticket_policy_c9b7d7081f849512,ticket_policy_09fa329a702b7556,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 27일 일요일 오후 1시 (10/4 롯데전) 롯데 vs KT (10/4) 오픈: 9월 27일 일요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 시즌권 선예매,,9월 27일 일요일,오후,1시,10/4,롯데,롯데,KT,LOTTE,KT,2,티켓링크 / WIZ APP
ticket_policy_8f67f588fbaf8d7e,ticket_policy_e84abd5ee6d3eaba,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 27일 일요일 오후 2시 (10/4 롯데전) 롯데 vs KT (10/4) 오픈: 9월 27일 일요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만",CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 매직회원,,9월 27일 일요일,오후,2시,10/4,롯데,롯데,KT,LOTTE,KT,,"티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_e367162fb547ec3d,ticket_policy_e84abd5ee6d3eaba,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 27일 일요일 오후 2시 (10/4 롯데전) 롯데 vs KT (10/4) 오픈: 9월 27일 일요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 빅또리,,9월 27일 일요일,오후,2시,10/4,롯데,롯데,KT,LOTTE,KT,,티켓링크 / WIZ APP 시즌 10매
ticket_policy_569ae9bd210d9f71,ticket_policy_ac58d3f5ab4311a1,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,"[선예매] LG 선예매 9월 27일 일요일 오후 2시 (10/5 KIA전) KIA vs LG (10/5) 오픈: 9월 27일 일요일 오후 최대 4매 예매처: 구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330",CONFIRMED,THIRD_PARTY_API,OK,선예매,LG 선예매,,9월 27일 일요일,오후,2시,10/5,KIA,KIA,LG,KIA,LG,4,"구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330"
ticket_policy_aaedaf0795ceab53,ticket_policy_50cdea69536e7a63,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,[선예매] LG 선선예매 (장기회원) 9월 27일 일요일 오후 2시 (10/6 NC전) NC vs LG (10/6) 오픈: 9월 27일 일요일 오후 최대 4매 예매처: 구단 홈페이지 1루 오렌지 불가,CONFIRMED,THIRD_PARTY_API,OK,선예매,LG 선선예매,장기회원,9월 27일 일요일,오후,2시,10/6,NC,NC,LG,NC,LG,4,구단 홈페이지 1루 오렌지 불가
ticket_policy_10b430a3a47b47db,ticket_policy_d6ffd813cae554a8,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 27일 일요일 오후 4시 (10/4 롯데전) 롯데 vs KT (10/4) 오픈: 9월 27일 일요일 오후 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,일반,KT 일반예매,,9월 27일 일요일,오후,4시,10/4,롯데,롯데,KT,LOTTE,KT,,티켓링크 / WIZ APP
ticket_policy_82571d5f27bbd411,ticket_policy_481be8bc0ab791fb,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십플러스 9월 27일 일요일 오후 5시 (10/5 SSG전) SSG vs NC (10/5) 오픈: 9월 27일 일요일 오후 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,선예매,NC 민트멤버십플러스,,9월 27일 일요일,오후,5시,10/5,SSG,SSG,NC,SSG,NC,4,구단 홈페이지 / 앱
ticket_policy_66408037892c060c,ticket_policy_592dc47e3c62aac2,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 시즌권 선예매 9월 28일 월요일 오전 10시 (10/6 삼성전) 삼성 vs KIA (10/6) 오픈: 9월 28일 월요일 오전 최대 2매 예매처: 타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기),CONFIRMED,THIRD_PARTY_API,OK,선예매,KIA 시즌권 선예매,,9월 28일 월요일,오전,10시,10/6,삼성,삼성,KIA,SAMSUNG,KIA,2,타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기)
ticket_policy_b9f2a55a396a1467,ticket_policy_2d21ceca6b7c72bd,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 얼리 멤버십 9월 28일 월요일 오전 10시 30분 (10/6 삼성전) 삼성 vs KIA (10/6) 오픈: 9월 28일 월요일 오전 30분 최대 2매 예매처: 타이거즈앱 앱 전용 일반석 한정,CONFIRMED,THIRD_PARTY_API,OK,선예매,KIA 얼리 멤버십,,9월 28일 월요일,오전,10시 30분,10/6,삼성,삼성,KIA,SAMSUNG,KIA,2,타이거즈앱 앱 전용 일반석 한정
ticket_policy_b720f178ebb47f4c,ticket_policy_2f75350167d846ea,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,[일반] LG 일반예매 9월 28일 월요일 오전 11시 (10/5 KIA전) KIA vs LG (10/5) 오픈: 9월 28일 월요일 오전 예매처: 티켓링크 / 구단 홈페이지,CONFIRMED,THIRD_PARTY_API,OK,일반,LG 일반예매,,9월 28일 월요일,오전,11시,10/5,KIA,KIA,LG,KIA,LG,,티켓링크 / 구단 홈페이지
ticket_policy_606626665eb222c7,ticket_policy_fb18cad44e442e3c,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[일반] NC 일반예매 9월 28일 월요일 오전 11시 (10/5 SSG전) SSG vs NC (10/5) 오픈: 9월 28일 월요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,일반,NC 일반예매,,9월 28일 월요일,오전,11시,10/5,SSG,SSG,NC,SSG,NC,4,구단 홈페이지 / 앱
ticket_policy_ff90ff5bedc8eaf2,ticket_policy_fb18cad44e442e3c,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십 9월 28일 월요일 오전 11시 (10/5 SSG전) SSG vs NC (10/5) 오픈: 9월 28일 월요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,선예매,NC 민트멤버십,,9월 28일 월요일,오전,11시,10/5,SSG,SSG,NC,SSG,NC,4,구단 홈페이지 / 앱
ticket_policy_f0ca63fdffd614ff,ticket_policy_b84161fe7e4ec4a8,https://yagu.today/calendar/2026/9,한화,HANWHA,ticket_policy,2026-09-05 03:01:02,[일반] 한화 일반예매 9월 28일 월요일 오전 11시 (10/5 키움전) 키움 vs 한화 (10/5) 오픈: 9월 28일 월요일 오전 최대 4매 예매처: 한화이글스 홈페이지 / 티켓링크 앱,CONFIRMED,THIRD_PARTY_API,OK,일반,한화 일반예매,,9월 28일 월요일,오전,11시,10/5,키움,키움,한화,KIWOOM,HANWHA,4,한화이글스 홈페이지 / 티켓링크 앱
ticket_policy_8f87c03cfe912bcf,ticket_policy_98a37cdec23b859c,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 28일 월요일 오후 1시 (10/5 롯데전) 롯데 vs KT (10/5) 오픈: 9월 28일 월요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 시즌권 선예매,,9월 28일 월요일,오후,1시,10/5,롯데,롯데,KT,LOTTE,KT,2,티켓링크 / WIZ APP
ticket_policy_01d25c024f3c299d,ticket_policy_9d84779fd0296a55,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 28일 월요일 오후 2시 (10/5 롯데전) 롯데 vs KT (10/5) 오픈: 9월 28일 월요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만",CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 매직회원,,9월 28일 월요일,오후,2시,10/5,롯데,롯데,KT,LOTTE,KT,,"티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_cd2082e2ea3528bc,ticket_policy_9d84779fd0296a55,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 28일 월요일 오후 2시 (10/5 롯데전) 롯데 vs KT (10/5) 오픈: 9월 28일 월요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 빅또리,,9월 28일 월요일,오후,2시,10/5,롯데,롯데,KT,LOTTE,KT,,티켓링크 / WIZ APP 시즌 10매
ticket_policy_b281ad06ed8e581f,ticket_policy_c54085fe77340418,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,"[선예매] LG 선예매 9월 28일 월요일 오후 2시 (10/6 NC전) NC vs LG (10/6) 오픈: 9월 28일 월요일 오후 최대 4매 예매처: 구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330",CONFIRMED,THIRD_PARTY_API,OK,선예매,LG 선예매,,9월 28일 월요일,오후,2시,10/6,NC,NC,LG,NC,LG,4,"구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330"
ticket_policy_30370483e1c90d5d,ticket_policy_d6a29f65726ed0d4,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,[선예매] LG 선선예매 (장기회원) 9월 28일 월요일 오후 2시 (10/7 두산전) 두산 vs LG (10/7) 오픈: 9월 28일 월요일 오후 최대 4매 예매처: 구단 홈페이지 1루 오렌지 불가,CONFIRMED,THIRD_PARTY_API,OK,선예매,LG 선선예매,장기회원,9월 28일 월요일,오후,2시,10/7,두산,두산,LG,DOOSAN,LG,4,구단 홈페이지 1루 오렌지 불가
ticket_policy_d06988636405445f,ticket_policy_c4bdd74efe4ab28e,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 28일 월요일 오후 4시 (10/5 롯데전) 롯데 vs KT (10/5) 오픈: 9월 28일 월요일 오후 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,일반,KT 일반예매,,9월 28일 월요일,오후,4시,10/5,롯데,롯데,KT,LOTTE,KT,,티켓링크 / WIZ APP
ticket_policy_71b419aea2b73223,ticket_policy_d70a2ea3205e3e1f,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,"[일반] KIA 일반예매 9월 29일 화요일 오전 11시 (10/6 삼성전) 삼성 vs KIA (10/6) 오픈: 9월 29일 화요일 오전 최대 8매 예매처: 티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만",CONFIRMED,THIRD_PARTY_API,OK,일반,KIA 일반예매,,9월 29일 화요일,오전,11시,10/6,삼성,삼성,KIA,SAMSUNG,KIA,8,"티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만"
